stationID,name,longitude,latitude
3898,"E 63 St & 3 Ave",-73.9646,40.763954
3328,"W 100 St & Manhattan Ave",-73.9645,40.795
3302,"Columbus Ave & W 103 St",-73.9643412291,40.7969347
3143,"5 Ave & E 78 St",-73.96427392959595,40.77632142182271
3536,"W 116 St & Broadway",-73.9641,40.8082
3139,"E 72 St & Park Ave",-73.96409422159195,40.77118287540658
443,"Bedford Ave & S 9 St",-73.96408963,40.70853074
3623,"W 120 St & Claremont Ave",-73.9634,40.8109494
2002,"Wythe Ave & Metropolitan Ave",-73.963198,40.716887
3580,"St Johns Pl & Washington Ave",-73.9631611,40.6737236
3583,"Eastern Pkwy & Washington Ave",-73.9631145,40.6716493
3049,"Cambridge Pl & Gates Ave",-73.96304,40.68488
3538,"W 110 St & Amsterdam Ave",-73.96295,40.802692
3320,"Central Park West & W 100 St",-73.96286845207214,40.79406660818552
3734,"E 58 St &  1 Ave (NW Corner)",-73.962658,40.759125
481,"S 3 St & Bedford Ave",-73.96264403,40.71260486
3549,"Grand Ave & Bergen St",-73.962408,40.678045
3243,"E 58 St & 1 Ave (NE Corner)",-73.96226227283478,40.75892386377695
3131,"E 68 St & 3 Ave",-73.96224617958069,40.76712840349542
354,"Emerson Pl & Myrtle Ave",-73.96223558,40.69363137
3378,"E 76 St & Park Ave",-73.96222088,40.773763
3376,"E 65 St & 2 Ave",-73.96222069859505,40.76471851944339
3343,"W 107 St & Columbus Ave",-73.9621128676,40.7997568
3341,"Central Park West & W 102 St",-73.96186,40.795346
3587,"Carroll St & Washington Ave",-73.9618148,40.6686744
3016,"Kent Ave & N 7 St",-73.96165072917938,40.72036775298455
3545,"Broadway & W 122 St",-73.9612547,40.8120562
3152,"3 Ave & E 71 St",-73.96119945,40.76873687
3142,"1 Ave & E 62 St",-73.96094022,40.7612274
3582,"Lincoln Pl & Classon Ave",-73.9609,40.6721683
532,"S 5 Pl & S 5 St",-73.960876,40.710451
3539,"W 116 St & Amsterdam Ave",-73.9607082,40.8067581
3362,"Madison Ave & E 82 St",-73.96069399,40.7781314
3078,"Broadway & Roebling St",-73.96063148975372,40.70924826276157
3375,"3 Ave & E 72 St",-73.96060712,40.7699426
3323,"W 106 St & Central Park West",-73.9605909006,40.7981856
3599,"Franklin Ave & Empire Blvd",-73.9605695,40.66314
3661,"Montgomery St & Franklin Ave",-73.9605563879013,40.666439306870814
3881,"12 Ave & W 125 St",-73.960405,40.818299
539,"Metropolitan Ave & Bedford Ave",-73.96024116,40.71534825
364,"Lafayette Ave & Classon Ave",-73.96023854,40.68900443
3469,"India St & West St",-73.95995020866394,40.73181401720966
3542,"Amsterdam Ave & W 119 St",-73.9596214,40.8086249
3562,"Classon Ave & St Marks Ave",-73.9596082,40.6765198
3726,"Center Blvd & 51 Ave",-73.95960688591003,40.743366080270214
3789,"Fulton St & Irving Pl",-73.959432,40.68186
3282,"5 Ave & E 88 St",-73.95939,40.78307
120,"Lexington Ave & Classon Ave",-73.95928168,40.68676793
2022,"E 60 St & York Ave",-73.959223,40.759107
3693,"N 11 St & Kent Ave",-73.95921930670738,40.72248188638219
3547,"Broadway & Moylan Pl",-73.9590255,40.8143256
3144,"E 81 St & Park Ave",-73.9590097,40.77677702
289,"Monroe St & Classon Ave",-73.95881081,40.6845683
3590,"Carroll St & Franklin Ave",-73.9588,40.6679411
3546,"Pacific St & Classon Ave",-73.9587903,40.6791944
3117,"Franklin St & Dupont St",-73.95866,40.73564
3154,"E 77 St & 3 Ave",-73.95856158,40.77314236
3092,"Berry St & N 8 St",-73.95852515,40.7190095
3093,"N 6 St & Bedford Ave",-73.95850939,40.71745169
3725,"2 Ave & E 72 St",-73.95840793848038,40.7687620293096
3116,"Huron St & Franklin St",-73.95826,40.73266
3141,"1 Ave & E 68 St",-73.95818491,40.76500525
372,"Franklin Ave & Myrtle Ave",-73.95801365375519,40.694546087246025
3075,"Division Ave & Marcy Ave",-73.95796783,40.70708701
3112,"Milton St & Franklin St",-73.95779,40.72906
3135,"E 75 St & 3 Ave",-73.95772297,40.77112927
3145,"E 84 St & Park Ave",-73.95772073,40.77862688
3584,"Eastern Pkwy & Franklin Ave",-73.9576801,40.6707767
3613,"Center Blvd & 48 Ave",-73.957539,40.745038
3292,"5 Ave & E 93 St",-73.957481,40.7857851
3596,"Sullivan Pl & Bedford Ave",-73.9574686,40.6642406
3755,"DeKalb Ave & Franklin Ave",-73.95746178925037,40.69064807082943
3085,"Roebling St & N 4 St",-73.95739,40.71469
3543,"Morningside Dr & Amsterdam Ave",-73.95736455917358,40.81028506306003
3553,"Frederick Douglass Blvd & W 112 St",-73.957145,40.801694
471,"Grand St & Havemeyer St",-73.95698119,40.71286844
3803,"Bedford Ave & Montgomery St",-73.956934,40.665816
3601,"Sterling St & Bedford Ave",-73.9569115,40.6627059
3146,"E 81 St & 3 Ave",-73.9567526,40.77573034
3608,"5 St & 51 Ave",-73.9566,40.7423737
3578,"Park Pl & Franklin Ave",-73.9564947,40.6741806
3541,"Amsterdam Ave & W 125 St",-73.956461,40.813358
3109,"Banker St & Meserole Ave",-73.95621,40.72606
3569,"Franklin Ave & St Marks Ave",-73.9561677,40.6758324
3080,"S 4 St & Rodney St",-73.95608,40.70934
3284,"E 88 St & Park Ave",-73.95595908164978,40.781410700190015
3630,"Frederick Douglass Blvd & W 115 St",-73.9559308,40.8038654
3122,"48 Ave & 5 St",-73.9558732509613,40.744363287066875
3370,"E 78 St & 2 Ave",-73.95577801,40.7727966
396,"Lefferts Pl & Franklin Ave",-73.9557689392,40.680342423
3105,"N 15 St & Wythe Ave",-73.955736,40.724055
3673,"Dean St & Franklin Ave",-73.955637216568,40.67759206937376
3374,"Central Park North & Adam Clayton Powell Blvd",-73.955613,40.799484
3585,"Union St & Bedford Ave",-73.9554162,40.6691783
3294,"E 91 St & Park Ave",-73.955327,40.7835016
3715,"Driggs Ave & N 9 St",-73.95520135760307,40.71816969454208
3540,"Morningside Ave & W 123 St",-73.9551508,40.81
3115,"India St & Manhattan Ave",-73.9550858,40.73232194
3101,"N 12 St & Bedford Ave",-73.95484712,40.72079821
3372,"E 74 St & 1 Ave",-73.95482273,40.7689738
3534,"Frederick Douglass Blvd & W 117 St",-73.954692,40.805159
3124,"46 Ave & 5 St",-73.95451,40.74731
3714,"Division Ave & Hooper St",-73.9544353965357,40.70684203101325
3935,"Amsterdam Ave & W 131 St",-73.954295,40.816355
3671,"E 81 St & 2 Ave",-73.95427465438843,40.774779448957275
3859,"Lorimer St & Calyer St",-73.95414,40.72795
3579,"Sterling Pl & Bedford Ave",-73.954131,40.672695
3119,"Vernon Blvd & 50 Ave",-73.95411749,40.74232744
3147,"E 85 St & 3 Ave",-73.95407149,40.77801203
436,"Hancock St & Bedford Ave",-73.95399026,40.68216564
3113,"Greenpoint Ave & Manhattan Ave [temporarily removed]",-73.95394,40.73026
3604,"Rogers Ave & Sterling St",-73.9538746,40.6630619
373,"Willoughby Ave & Walworth St",-73.95381995,40.69331716
344,"Monroe St & Bedford Ave",-73.95380904,40.6851443
3336,"E 97 St & Madison Ave",-73.953559,40.787801
3140,"1 Ave & E 78 St",-73.9535166,40.77140426
3156,"E 72 St & York Ave",-73.95348296,40.76663814
3611,"Vernon Blvd & 47 Rd",-73.9534573,40.7449067
3649,"W 129 St & Convent Ave",-73.95324736833572,40.814394437915816
3511,"Adam Clayton Powell Blvd & W 115 St",-73.9532423,40.802535
3508,"St Nicholas Ave & Manhattan Ave",-73.953149,40.809725
3110,"Meserole Ave & Manhattan Ave",-73.95299117,40.72708584
3571,"Bedford Ave & Bergen St",-73.952918,40.676368
3118,"McGuinness Blvd & Eagle St",-73.95284,40.73555
3367,"5 Ave & E 103 St",-73.95249933,40.7922553
3345,"Madison Ave & E 99 St",-73.95242929458618,40.78948541553215
3096,"Union Ave & N 12 St",-73.95242,40.71924
3063,"Nostrand Ave & Myrtle Ave",-73.95238108,40.69527008
3087,"Metropolitan Ave & Meeker Ave",-73.95234386,40.71413311
3521,"Lenox Ave & W 111 St",-73.9523,40.7987859
3286,"E 89 St & 3 Ave",-73.9521667,40.7806284
3107,"Bedford Ave & Nassau Ave",-73.95212324,40.72311651
3127,"9 St & 44 Rd",-73.9521,40.74966
3299,"E 98 St & Park Ave",-73.95206,40.78813
3819,"Green St & McGuinness Blvd",-73.95204,40.73396
3088,"Union Ave & Jackson St",-73.952029,40.7160751
3533,"St. Nicholas Ave & W 126 St",-73.9518776,40.8114323
3945,"Amsterdam Ave & W 136 St",-73.951819,40.819746
3858,"Kent St & McGuinness Blvd",-73.95161,40.73124
3520,"Adam Clayton Powell Blvd & W 118 St",-73.951475,40.804372
3082,"Hope St & Union Ave",-73.95141312,40.71167351
3056,"Kosciuszko St & Nostrand Ave",-73.95133465,40.69072549
3944,"Convent Ave & W 135 St",-73.950988,40.818215
3077,"Stagg St & Union Ave",-73.95095259,40.70877084
3055,"Greene Ave & Nostrand Ave",-73.950916,40.6883337
3148,"E 84 St & 1 Ave",-73.95068615,40.77565541
3325,"E 95 St & 3 Ave",-73.950503,40.7849032
3102,"Driggs Ave & Lorimer St",-73.9504154,40.72179134
3363,"E 102 St & Park Ave",-73.95033068,40.7904828
3065,"Union Ave & Wallabout St",-73.95032283,40.70029511
3509,"Lenox Ave & W 115 St",-73.9500739,40.8011939
437,"Macon St & Nostrand Ave",-73.9500479759,40.6809833854
3151,"E 81 St & York Ave",-73.94989233,40.7728384
3668,"Leonard St & Nassau Ave",-73.94984364509583,40.7239567849954
3125,"45 Rd & 11 St",-73.94977234,40.74708586
3048,"Putnam Ave & Nostrand Ave",-73.94977,40.68402
3071,"Boerum St & Broadway",-73.94976519,40.70538077
3305,"E 91 St & 2 Ave",-73.94965589046478,40.78112229934166
3062,"Myrtle Ave & Marcy Ave",-73.94954908,40.69539817
3387,"E 106 St & Madison Ave",-73.94945003,40.7934337
3510,"Adam Clayton Powell Blvd & W 123 St",-73.949373,40.8078316
3531,"Frederick Douglass Blvd & W 129 St",-73.9492286,40.8125511
3453,"Devoe St & Lorimer St",-73.9491033554077,40.71335226222875
3628,"Lenox Ave & W 117 St",-73.9490782,40.8025566
3296,"E 93 St & 2 Ave",-73.9489196240902,40.782454175279874
3452,"Bayard St & Leonard St",-73.94885390996933,40.71915571696044
3606,"49 Ave & 21 St",-73.948852,40.74252
3288,"E 88 St & 1 Ave",-73.9488134,40.778301
3727,"Frost St & Meeker Ave",-73.94880026578903,40.71766197083994
3309,"E 97 St & 3 Ave",-73.94860294,40.7859201
3554,"Vernon Blvd & 41 Rd",-73.9485678,40.7552433
3899,"Manhattan Av & Leonard St",-73.94844,40.72084
3818,"Calyer St & Jewel St",-73.94839,40.72984
3456,"Jackson St & Leonard St",-73.94821286201477,40.71638031973561
3069,"Lorimer St & Broadway",-73.94818595,40.70411791
3150,"E 85 St & York Ave",-73.94803392,40.77536905
3053,"Marcy Ave & Lafayette Ave",-73.947915,40.6900815
3620,"11 St & 43 Ave",-73.9479119,40.7519071
3400,"E 110 St & Madison Ave",-73.94782145,40.7961535
3629,"Adam Clayton Powell Blvd & W 126 St",-73.94776493310928,40.809495347779475
3249,"Verona Pl & Fulton St",-73.9476791024208,40.6803560840434
3946,"St Nicholas Ave & W 137 St",-73.947568,40.818477
3379,"E 103 St & Lexington Ave",-73.94755757,40.7903051
3100,"Nassau Ave & Newell St",-73.94752621650696,40.724812564400175
3121,"Jackson Ave & 46 Rd",-73.94733276,40.74524768
3327,"3 Ave & E 100 St",-73.94728331,40.7877214
3318,"2 Ave & E 96 St",-73.9471673,40.7839636
3066,"Tompkins Ave & Hopkins St",-73.94708417,40.69957608
3454,"Leonard St & Maujer St",-73.94705951213837,40.7103685423523
3369,"E 82 St & East End Ave",-73.9468208,40.7724607
3072,"Leonard St & Boerum St",-73.94644578,40.70583339
3060,"Willoughby Ave & Tompkins Ave",-73.94626915,40.69425403
4016,"Adam Clayton Powell Blvd & W 130 St",-73.946168,40.812346
3615,"44 Dr & 21 St",-73.9460927,40.748
3290,"E 89 St & York Ave",-73.946041,40.7779453
3424,"E 106 St & Lexington Ave",-73.945993,40.791976
3128,"21 St & 43 Ave",-73.94594845,40.75052534
3312,"1 Ave & E 94 St",-73.94594,40.7817212
3535,"Mt Morris Park W & W 120 St",-73.945925,40.804038
3338,"2 Ave & E 99 St",-73.94552579,40.7862586
3857,"Engert Ave & McGuinness Blvd",-73.94546,40.72158
3057,"Kosciuszko St & Tompkins Ave",-73.9452416,40.69128258
3518,"Lenox Ave & W 126 St",-73.9452087,40.808442
3557,"40 Ave & 9 St",-73.945133,40.75742
3095,"Graham Ave & Herbert St",-73.94500379,40.71929301
3076,"Scholes St & Manhattan Ave",-73.9448625,40.70870368
3094,"Graham Ave & Withers St",-73.94485918,40.7169811
3500,"E 115 St & Madison Ave",-73.944846,40.7989445
3241,"Monroe St & Tompkins Ave",-73.944694,40.686203
3086,"Graham Ave & Conselyea St",-73.944507,40.715143
3157,"East End Ave & E 86 St",-73.94446054,40.77518615
3108,"Nassau Ave & Russell St",-73.94434,40.72557
3501,"E 118 St & Madison Ave",-73.9442507,40.8014866
3502,"Lexington Ave & E 111 St",-73.9441232,40.7954121
3047,"Halsey St & Tompkins Ave",-73.944118,40.6823687
3070,"McKibbin St & Manhattan Ave",-73.94407279,40.70510918
3081,"Graham Ave & Grand St",-73.944024,40.711863
3067,"Broadway & Whipple St",-73.9437303,40.7016657
3061,"Throop Ave & Myrtle Ave",-73.94371094,40.69622937
3425,"2 Ave & E 104 St",-73.94370784,40.7892105
3130,"21 St & Queens Plaza North",-73.94335788,40.75325964
3126,"44 Dr & Jackson Ave",-73.9432635,40.74718234
3390,"E 109 St & 3 Ave",-73.9432083,40.79329668
3106,"Driggs Ave & N Henry St",-73.94308,40.72325
3529,"Lenox Ave & W 130 St",-73.9430681,40.8107922
3503,"Madison Ave & E 120 St",-73.942954,40.80295
3494,"E 115 St & Lexington Ave",-73.9423,40.797911
3430,"Richardson St & N Henry St",-73.94223690032959,40.71907891179564
3992,"W 169 St & Fort Washington Ave",-73.9421253,40.8428422
3054,"Greene Ave & Throop Ave",-73.942061,40.6894932
3492,"E 118 St & Park Ave",-73.9419949,40.8005385
3704,"47 Ave & Skillman Ave",-73.94176483154297,40.7437524099784
3527,"5 Ave & E 126 St",-73.941747,40.80698
3856,"Kingsland Ave & Nassau Ave",-73.94173,40.72577
3351,"E 102 St & 1 Ave",-73.94164802,40.7869946
3551,"3 Ave & E 112 St",-73.941606,40.795508
3041,"Kingston Ave & Herkimer St",-73.94142771,40.67890679
3179,"Park Ave & Marcus Garvey Blvd",-73.941342,40.698617
3618,"27 St & Hunter St",-73.941275,40.7485
3565,"36 Ave & 10 St",-73.9411265,40.7614376
3050,"Putnam Ave & Throop Ave",-73.94111,40.6851532
3083,"Bushwick Ave & Powers St",-73.94100005,40.71247661
3129,"Queens Plaza North & Crescent St",-73.94073717,40.75110165
3068,"Humboldt St & Varet St",-73.940636,40.7031724
3817,"Withers St & Kingsland Ave",-73.94051,40.71773
3074,"Montrose Ave & Bushwick Ave",-73.94016171,40.70767788
3765,"Bushwick Ave & Stagg St",-73.94008,40.709897
3808,"24 St & 41 Ave",-73.939991,40.752474
3059,"Pulaski St & Marcus Garvey Blvd",-73.939877,40.6933982
3646,"35 Ave & 10 St",-73.93985509872437,40.76315481910373
3506,"Lexington Ave & E 120 St",-73.9398167,40.8013066
3926,"5 Ave & W 131 St",-73.93973,40.81014
3507,"Park Ave & E 124 St",-73.9396861,40.8045555
3391,"E 106 St & 1 Ave",-73.93956237,40.7892529
3855,"Frost St & Debevoise Ave",-73.93948,40.71882
3764,"Bushwick Ave & McKibbin St",-73.93936,40.705517
3998,"W 135 St & Lenox Terrace Pl",-73.939336,40.813619
3823,"Beaver St & Fayette St",-73.93921,40.70099
3622,"E 128 St & Madison Ave",-73.939182,40.80756
3559,"21 St & 38 Ave",-73.9391224,40.7576314
3567,"11 St & 35 Ave",-73.9391141,40.7627442
3767,"Powers St & Olive St",-73.93894,40.71323
3493,"E 118 St & 3 Ave",-73.9389152,40.799139
3900,"Morgan Ave & Lombardy St",-73.93889,40.72226
3766,"Sharon St & Olive St",-73.93856,40.715353
3044,"Albany Ave & Fulton St",-73.938475,40.6800105
3496,"1 Ave & E 110 St",-73.9383,40.7923272
3046,"Marcus Garvey Blvd & Macon St    [temporarily removed]",-73.938037,40.682601
3555,"28 St & 41 Ave",-73.93797,40.751047
3716,"40 Ave & Crescent St",-73.93795609474182,40.753599202005596
3504,"E 123 St & Lexington Ave",-73.9379,40.8029263
3995,"5 Ave & E 135 St",-73.937838,40.812191
3064,"Myrtle Ave & Lewis Ave",-73.93756926,40.69681963
3588,"Vernon Blvd & 10 St",-73.9373554,40.7671863
3768,"Waterbury St & Stagg St",-73.93734,40.71019
3490,"E 116 St & 2 Ave",-73.937261,40.796879
3647,"48 Ave & 30 Pl",-73.93725872039794,40.74128309355993
3920,"E 132 St & Madison Ave",-73.937195,40.810224
3058,"Lewis Ave & Kosciuszko St",-73.93705428,40.69237074
3586,"34 Ave & 13 St",-73.9364848,40.7638753
3822,"Bushwick Ave & Forrest St",-73.93641,40.70076
3854,"Morgan Ave & Maspeth Ave",-73.93637,40.716657
3505,"Lexington Ave & E 127 St",-73.936322,40.805726
3564,"21 St & 36 Ave",-73.9362726,40.7601853
3495,"E 114 St & 1 Ave",-73.9362541,40.7945663
4017,"E 138 St & 5 Av",-73.936153,40.81449
3996,"Lexington Ave & E 128 St",-73.936085,40.806414
3870,"Melrose St & Broadway",-73.935877,40.697481
3769,"White St & Johnson Ave",-73.93581,40.707174
3052,"Lewis Ave & Madison St",-73.935775,40.686312
3221,"47 Ave & 31 St",-73.93561,40.743
3609,"Vernon Blvd & 31 Ave",-73.9354504,40.7692475
3123,"31 St & Thomson Ave",-73.93540375,40.74469738
3772,"Devoe St & Morgan Ave",-73.93515,40.713811
3756,"White St & Moore St",-73.9351,40.704508
3491,"E 118 St & 1 Ave",-73.93504,40.79747
3043,"Lewis Ave & Decatur St",-73.934903,40.6814598
3499,"2 Ave & E 122 St",-73.9349,40.8006721
3589,"Broadway & 12 St",-73.9347774,40.7668
3577,"34 Ave & 21 St",-73.9342862,40.7628138
3811,"27 Ave & 3 St",-73.9342,40.77485
3610,"Vernon Blvd & 30 Rd",-73.934171,40.770845
3988,"E 128 St & 3 Ave",-73.934077,40.805631
3771,"McKibbin St & Bogart St",-73.933871,40.706237
3757,"Stagg St & Morgan Ave",-73.93372,40.710681
3892,"38 Ave & 29 St",-73.93367,40.75473
3994,"2 Ave & E 125 St",-73.933509,40.802554
3654,"31 St & Northern Blvd",-73.93349289894103,40.75186951421875
3497,"Pleasant Ave & E 116 St",-73.9333349,40.7949879
3770,"Central Ave & Flushing Ave",-73.9333,40.702831
3816,"Metropolitan Ave & Vandervoort Ave",-73.93323,40.71429
3821,"Evergreen Ave & Noll St",-73.93318,40.70106
3563,"28 St & 36 Ave",-73.932719,40.757186
3607,"31 Ave & 14 St",-73.9322662,40.7682
3848,"Suydam St & Broadway",-73.93223,40.69544
3566,"Crescent St & 35 Ave",-73.9321455,40.7596276
3498,"Pleasant Ave & E 120 St",-73.9311847,40.7974772
3820,"Willoughby Ave & Myrtle Ave [temporarily removed]",-73.93098,40.69757
3621,"27 Ave & 9 St",-73.9309134,40.7739825
3591,"21 St & 31 Dr",-73.930819,40.7659
4021,"E 138 St & Grand Concourse",-73.930605,40.813224
3575,"Crescent St & 34 Ave",-73.930562,40.76108
3907,"Central Ave & Melrose St",-73.93039,40.70112
3758,"George St & Wilson Ave",-73.92997,40.702997
3042,"Fulton St & Utica Ave",-73.9298911,40.6794268
3773,"Knickerbocker Ave & Thames St",-73.92976,40.70539
3745,"36 Ave & 31 St",-73.92957486212252,40.75651272984955
3923,"Lincoln Ave & E 134 St",-73.928803,40.808484
3592,"Crescent St & Broadway",-73.9286471,40.7633589
3612,"30 Ave & 21 St",-73.9286078,40.7703743
3837,"Broadway & Kosciuszko St",-73.92852,40.69329
3853,"Harrison Pl & Porter Ave",-73.92851,40.70686
3774,"Knickerbocker Ave & George St",-73.92836,40.704425
3776,"Central Ave & Starr Street",-73.92834,40.700003
3842,"Bushwick Ave & Dekalb Ave",-73.92825,40.69502
3847,"Cedar St & Evergreen Ave",-73.92807,40.69671
3561,"37 Ave & 35 St",-73.9279917,40.7531106
3932,"Grand Concourse & E 144 St",-73.927987,40.816576
3851,"Metropolitan Ave & Stewart Ave",-73.92793,40.71401
3514,"Astoria Park S & Shore Blvd",-73.927631,40.7767
3860,"Wilson Ave & Troutman St",-73.92754,40.70166
3924,"Lincoln Ave & E 138 St",-73.927311,40.810893
3605,"31 Ave & Crescent St",-73.9265474,40.7658346
3761,"Cedar St & Myrtle Ave",-73.926241,40.697842
3568,"34 St & 35 Ave",-73.9262231,40.7569332
3869,"Van Buren St & Broadway",-73.92617,40.692
3593,"31 St & Broadway",-73.925921,40.761584
3852,"Stewart Ave & Johnson Ave",-73.92587,40.70869
3759,"Irving Ave & Jefferson St",-73.92535,40.70538
3838,"Bushwick Ave & Harman St",-73.92524,40.69356
3921,"Willis Ave & Bruckner Blvd",-73.925177,40.805701
3931,"Morris Ave & E 142 St",-73.924963,40.814469
3614,"Crescent St & 30 Ave",-73.9249574,40.768692
3619,"Newtown Ave & 23 St",-73.9246145,40.7713615
3573,"35 St & 34 Ave",-73.9242751,40.7580583
3603,"31 Ave & 30 St",-73.9240312,40.7647
3775,"Suydam St & Knickerbocker Ave",-73.923769,40.702013
3763,"Wyckoff Av & Jefferson St",-73.923711,40.707165
3513,"21 St & Hoyt Ave S",-73.923706,40.774645
3570,"35 Ave & 37 St",-73.9236611,40.7557327
3989,"Willis Ave & E 137 St",-73.923604,40.808384
3890,"Grove St & Broadway",-73.923511,40.69047
3777,"Stockholm St & Wilson Ave",-73.923044,40.699304
3846,"Central Ave & Himrod St",-73.92302,40.69676
3986,"E 149 St & Morris Ave",-73.922962,40.81734
3524,"19 St & 24 Ave",-73.9225403,40.7774552
3595,"35 St & Broadway",-73.9222427,40.760339
3572,"34 Ave & 38 St",-73.921631,40.756913
3929,"Willis Ave & E 141 St",-73.921606,40.81093
3850,"Jefferson St & Cypress Ave",-73.92157,40.70907
3760,"Willoughby Ave & Wyckoff Ave",-73.92153,40.705614
3836,"Bushwick Ave & Linden St",-73.92146,40.69146
3961,"Morris Ave & E 153 St",-73.921411,40.820036
3778,"Irving Ave & DeKalb Ave",-73.92095,40.7027
3721,"31 St & Newtown Ave",-73.9209334552288,40.7675487799971
3602,"31 Ave & 34 St",-73.920827,40.763154
3958,"Willis Ave & E 143 St",-73.92037,40.812299
3779,"Hart St & Wyckoff Ave",-73.919911,40.704876
4019,"St. Ann's Av & Bruckner Blvd",-73.919763,40.803399
3879,"Broadway & Madison St",-73.91966,40.68822
3841,"Menahan St & Central Ave",-73.9196,40.69543
3849,"Suydam St & St. Nicholas Ave",-73.91945,40.70636
3937,"E 135 St & St Ann's Ave",-73.918889,40.805089
3781,"Greene Av & Myrtle Av",-73.918877,40.698568
3887,"Flushing Ave & Woodward Ave",-73.91873,40.71246
3515,"24 Ave & 26 St",-73.918544,40.774591
3516,"31 St & Astoria Blvd",-73.9184057,40.7699176
3532,"Ditmars Blvd & 19 St",-73.9183302,40.78145
3845,"Irving Ave & Harman St",-73.9179,40.70108
3950,"Brook Ave & E 141 St",-73.917875,40.809619
3780,"Wyckoff Av & Stanhope St",-73.917775,40.703545
3938,"E 133 St & Cypress Pl",-73.9174,40.80262
3880,"Willoughby Ave & Onderdonk Ave",-73.91727,40.7098
3957,"E 144 St & Brook Ave",-73.917037,40.811675
3517,"31 St & Hoyt Ave N",-73.9170074,40.7711528
3600,"31 Ave & Steinway St",-73.9170071,40.7611488
3617,"28 Ave & 35 St",-73.9169858,40.7671
3833,"Madison St & Evergreen Ave",-73.91693,40.69122
3831,"Broadway & Hancock St",-73.9168,40.68663
3597,"43 St & Broadway",-73.9166368,40.7577284
3523,"24 Ave & 29 St",-73.916142,40.7729
3863,"Central Ave & Woodbine St",-73.91605,40.69296
3862,"Linden St & Knickerbocker Ave",-73.91566,40.69714
3827,"Halsey St & Broadway",-73.91564,40.68565
3525,"23 Ave & 27 St",-73.9153175,40.776165
3843,"Myrtle Ave & Grove St",-73.91516,40.69905
3897,"Onderdonk Ave & Dekalb Ave",-73.91497,40.70863
3956,"St. Ann's Ave & E 144 St",-73.914932,40.811112
3903,"Jefferson Ave & Evergreen Ave",-73.91458,40.68989
3530,"Crescent St & Ditmars Blvd",-73.9145645,40.7787185
3598,"Newton Rd & 44 St",-73.9142678,40.7595701
3861,"Menahan St & Wyckoff Ave",-73.91422,40.70113
3939,"Willow Ave & E 133 St",-73.913863,40.800933
3616,"Steinway St & 28 Ave",-73.9136695,40.7656251
3844,"Myrtle Ave & Linden St",-73.91337,40.69943
3828,"Eldert St & Bushwick Ave",-73.91321,40.68652
3883,"Harman St & Seneca Ave",-73.91292,40.70577
3891,"Irving Ave & Palmetto St",-73.9127,40.698
3526,"31 St & 23 Ave",-73.9125551,40.7747878
3830,"Halsey St & Evergreen Ave",-73.91227,40.68858
3522,"37 St & 24 Ave",-73.9120938,40.7701477
3832,"Central Ave & Weirfield St",-73.91181,40.69055
3893,"Rockaway Ave & Bainbridge St",-73.91166642308235,40.68319988172761
3839,"Putnam Ave & Knickerbocker Ave",-73.91164,40.69545
3947,"E 138 St & Willow Ave",-73.911545,40.804168
3901,"Stanhope St & Fairview Ave",-73.91116,40.70998
3940,"E 134 St & Walnut Ave",-73.911034,40.800425
3888,"Woodward Ave & Harman St",-73.91092,40.70793
3955,"St Mary's St & Jackson Ave",-73.91081,40.808891
3691,"28 Ave & 44 St",-73.91065120697021,40.76408932350688
3874,"Menahan St & Seneca Ave",-73.91054,40.70461
3835,"Knickerbocker Ave & Hancock St",-73.90974,40.69385
3886,"Menahan St & Onderdonk Ave",-73.9096,40.70553
3941,"Walnut Ave & E 136 St",-73.909513,40.801657
3864,"Central Ave & Covert St",-73.90951,40.68929
3826,"Moffat St & Bushwick",-73.90925,40.68458
3840,"Putnam Ave & Wyckoff Ave",-73.90904,40.69811
3895,"Cypress Ave & Palmetto St",-73.90876293182373,40.701573408737914
3868,"Knickerbocker Ave & Halsey St",-73.90824,40.693
3829,"Central Ave & Decatur St",-73.90798,40.6882
3910,"Greene Ave & Grandview Ave",-73.907856,40.709697
3528,"Steinway St & 23 Ave",-73.9077436,40.7713937
3825,"Broadway & Furman Ave",-73.90756,40.68139
3873,"Madison St & Cypress Ave",-73.90742,40.70068
3885,"Onderdonk Ave & Gates Ave",-73.90737,40.70413
3872,"Hancock St & Wyckoff Ave",-73.90674,40.6972
3834,"Irving Ave & Halsey St",-73.90663,40.69467
3902,"Fairview Ave & Linden St",-73.90632,40.70694
3896,"Madison St & Seneca Ave",-73.90625,40.70183
3871,"Bushwick Ave & Furman Ave",-73.90623,40.68281
3866,"Wilson Ave & Moffat St",-73.90506,40.68906
3867,"Somers St & Broadway",-73.90474,40.67945
3865,"Knickerbocker Ave & Cooper St",-73.90448,40.69081
3909,"Madison St & Woodward Ave",-73.90408,40.70408
3824,"Van Sinderen Ave & Truxton St",-73.90369,40.6786
3882,"Norman St & Wyckoff Ave",-73.90311,40.69517
3878,"Cypress Ave & George St",-73.90271,40.69812
3877,"Madison St & Forest Ave",-73.90245,40.70555
3884,"Centre St & Seneca Ave",-73.9022,40.69969
3875,"Stephen St & Seneca Ave",-73.9007,40.6988
3876,"Forest Ave & Summerfield St",-73.89795,40.69922
